student_id,program_name,program_level,domain,eligibility,description,mode,duration,skills_learned,career_outcomes,min_degree_level,min_marks_general,min_marks_reserved,required_subjects,score,domain_match,subject_overlap,marks_margin,label
20,M.Sc. (BIOINFORMATICS),PG,Science,Bachelor's degree in Biological Sciences or related fields is required.,"This program focuses on the intersection of biology and information technology. It involves studying computational methods and data analysis applied to biological systems. The curriculum covers bioinformatics principles, algorithms, and data interpretation in life sciences.",Regular,2 year,"['Data analysis', 'Bioinformatics tools', 'Computational modeling', 'Biological data interpretation']","['Bioinformatics analyst', 'Computational biologist', 'Biomedical informatics specialist', 'Data scientist in life sciences']",UG,,,"['Biological Sciences', 'BIOINFORMATICS', 'Science']",0.0834932506365413,0,0,0.0,
21,M.TECH (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE),PG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It involves studying algorithms, statistical methods, and machine learning techniques to analyze complex data and develop intelligent systems.",Regular,2 year,"['Machine learning', 'Data analysis', 'Algorithm design', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",UG,,,[],0.1294010495009102,0,0,0.0,
21,Master of Commerce (M.Com.),PG,Commerce,Requires a Bachelor's degree in relevant subjects with a minimum of 45% aggregate marks.,"This program focuses on advanced study in commerce, encompassing financial accounting, taxation, economics, and business management principles. It develops analytical skills necessary for understanding complex business environments and economic systems.",Open and Distance Learning Mode,2 year,"['Financial accounting', 'Economic analysis', 'Business management', 'Data interpretation']","['Accountant', 'Financial analyst', 'Business administrator', 'Management consultant']",UG,45.0,,"['Commerce', 'subjects']",0.1149339256292079,0,0,31.09999999999999,
21,M.TECH. COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),PG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Machine Learning within the field of Computer Science and Engineering. It covers advanced mathematical, computational, and algorithmic concepts necessary for developing intelligent systems. The curriculum emphasizes the design, implementation, and evaluation of complex ML models.",Regular,2 year,"['Machine learning', 'Algorithm design', 'Programming', 'Data analysis']","['AI Developer', 'Machine Learning Engineer', 'Data Scientist', 'Software Architect']",UG,,,[],0.0937488169152229,0,0,0.0,
21,PG Diploma in Data Analytics,PG,Science,Requires a Bachelor's Degree with at least 50% marks in aggregate or equivalent examination recognized by M.D. University Rohtak.,"This program focuses on the principles and techniques of data analysis. It covers methods for collecting, processing, and interpreting large datasets to derive meaningful insights. The curriculum emphasizes statistical foundations and analytical tools relevant to data-driven decision-making.",Regular,1 year,"['Data analysis', 'Statistical methods', 'Data interpretation']","['Data analyst', 'Business intelligence specialist', 'Data visualization expert']",UG,50.0,,"['Data Analytics', 'Mathematics']",0.0810397251421182,0,0,26.09999999999999,
21,Master of Science (Mathematics),PG,Science,Requires a Bachelor's degree in Mathematics or a related subject with at least 50% marks.,"This program focuses on advanced mathematical concepts and theoretical foundations. It involves in-depth study of mathematical theories, problem-solving techniques, and advanced analytical methods.",Open and Distance Learning Mode,2 year,"['Mathematical reasoning', 'Advanced problem-solving', 'Theoretical analysis']","['Mathematical analyst', 'Quantitative researcher', 'Data scientist']",UG,50.0,,"['Mathematics', 'Science']",0.0784486401355504,0,0,26.09999999999999,
21,Master of Science (Mathematics),PG,Science,Requires a Bachelor's degree in Mathematics or a related subject with at least 50% marks.,"This program focuses on advanced mathematical concepts and theoretical foundations. It involves in-depth study of mathematical theories, problem-solving techniques, and advanced analytical methods.",Open and Distance Learning Mode,2 year,"['Mathematical reasoning', 'Abstract problem-solving', 'Advanced analysis']","['Mathematical analyst', 'Quantitative researcher', 'Data scientist']",UG,50.0,,"['Mathematics', 'Mathematics', 'Mathematics', 'Mathematics', 'Mathematics', 'Mathematics', 'Mathematics']",0.0775521080677663,0,0,26.09999999999999,
21,PG Diploma in Computational Biology,PG,Science,"Requires a Bachelor's Degree in Biological Sciences, Computer Science, or allied biological sciences, or equivalent examination recognized by State Universities of Haryana.","This program focuses on the intersection of biology and computation. It involves studying the mathematical and computational methods applied to biological systems and data. The curriculum covers bioinformatics, computational modeling, and biological data analysis.",Regular,1 year,"['Data analysis', 'Computational modeling', 'Bioinformatics', 'Statistical methods']","['Bioinformatics analyst', 'Computational biologist', 'Biomedical data scientist', 'Research assistant']",UG,,,"['Biological Sciences', 'Computer Science', 'Biology', 'Science']",0.0768599881360042,0,0,0.0,
22,Bachelor of Arts (Public Administration),UG,Management,Requires Senior Secondary Examination (10+2) with at least 45% aggregate marks.,"This program focuses on the study of public administration, encompassing the principles, policies, and practices of governance. It involves analyzing the structure, function, and operation of public sector organizations and administrative systems. The curriculum develops critical thinking skills related to public policy and administration.",Regular,4 year,"['Policy analysis', 'Administrative principles', 'Public sector management', 'Critical thinking']","['Public administrator', 'Government official', 'Policy analyst', 'Administrative officer']",PreUG,45.0,45.0,[],0.0923252694202479,0,0,31.200000000000003,
22,B.Tech (CSE- Data Science),UG,Science,No specific eligibility requirements were provided.,"This program focuses on the intersection of Computer Science and Data Science principles. It involves training in computational methods, statistical analysis, and the application of algorithms to large datasets. The curriculum covers theoretical foundations and practical applications in data-driven problem-solving.",Regular,4 year,"['Programming skills', 'Statistical analysis', 'Algorithm design', 'Data manipulation']","['Data Scientist', 'Machine Learning Engineer', 'Software Developer', 'Data Analyst']",PreUG,,,[],0.0882932526991405,0,0,0.0,
22,B.TECH (CSE-ARTIFI. INTELLIGEN. & MACHINE LEARNING ENGINEERING),UG,Engineering,No specific eligibility requirements are stated.,"This program focuses on the principles of computer science, artificial intelligence, and machine learning. It involves studying algorithms, data structures, and the application of computational methods to solve complex problems. The curriculum emphasizes theoretical foundations and practical implementation in these advanced fields.",Regular,4 year,"['Programming skills', 'Algorithm design', 'Machine learning', 'Data analysis', 'Software development']","['Machine learning engineer', 'AI developer', 'Software architect', 'Data scientist', 'Algorithm designer']",PreUG,,,[],0.0811359234290272,0,0,0.0,
22,B.TECH -ARTIFICIAL INTELLIGENCE & DATA SCIENCE,UG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It covers the mathematical, statistical, and computational methods required to analyze complex data and develop intelligent systems. The curriculum emphasizes machine learning, algorithms, and data-driven decision making.",Regular,4 year,"['Data analysis', 'Machine learning', 'Programming skills', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",PreUG,,,[],0.0811137737230918,0,0,0.0,
22,B.TECH (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),UG,Engineering,No specific eligibility requirements are stated.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Machine Learning. It covers algorithms, data structures, and computational methods essential for developing intelligent systems. The curriculum emphasizes problem-solving and model development in the field of computer science.",Regular,4 year,"['Algorithm design', 'Data analysis', 'Programming proficiency', 'Model development']","['Machine Learning Engineer', 'AI Developer', 'Data Scientist', 'Software Developer']",PreUG,,,[],0.0792572168269317,0,0,0.0,
